name	country_name
Oromiya	Ethiopia
Somali	Ethiopia
Southern Nations, Nationalities, and People's Regi	Ethiopia
Tigray	Ethiopia
?d?s ?beba ?stedader	Ethiopia
?far	Ethiopia
Brändö	Ã…land
Eastern Finland	Finland
Eckerö	Ã…land
Finström	Ã…land
Föglö	Ã…land
Geta	Ã…land
Hammarland	Ã…land
Jomala	Ã…land
Kumlinge	Ã…land
Kökar	Ã…land
Lapland	Finland
Lemland	Ã…land
Lumparland	Ã…land
Mariehamn	Ã…land
Oulu	Finland
Saltvik	Ã…land
Sottunga	Ã…land
Southern Finland	Finland
Sund	Ã…land
Vårdö	Ã…land
Western Finland	Finland
Central	Fiji
Eastern	Fiji
Kadavu	Fiji
Northern	Fiji
Rotuma	Fiji
Western	Fiji
State of Chuuk	Micronesia
State of Kosrae	Micronesia
State of Pohnpei	Micronesia
State of Yap	Micronesia
Eysturoy	Faroe Islands
Norðoyar	Faroe Islands
Sandoy	Faroe Islands
Streymoy	Faroe Islands
Suðuroy	Faroe Islands
Vágar	Faroe Islands
Alsace	France
Aquitaine	France
Auvergne	France
Bourgogne	France
Brittany	France
Centre	France
Champagne-Ardenne	France
Corsica	France
Franche-Comté	France
Guadeloupe	Guadeloupe
Guyane	French Guiana
Languedoc-Roussillon	France
Limousin	France
Lorraine	France
Lower Normandy	France
Martinique	Martinique
Midi-Pyrénées	France
Nord-Pas-de-Calais	France
Pays de la Loire	France
Picardie	France
Poitou-Charentes	France
Provence-Alpes-Côte d'Azur	France
Rhône-Alpes	France
Réunion	RÃ©union
Upper Normandy	France
Île-de-France	France
Estuaire	Gabon
Province de la Ngounié	Gabon
Province de la Nyanga	Gabon
Province de l’ Ogooué-Ivindo	Gabon
Province de l’ Ogooué-Lolo	Gabon
Province de l’ Ogooué-Maritime	Gabon
Province du Haut-Ogooué	Gabon
Province du Moyen-Ogooué	Gabon
Province du Woleu-Ntem	Gabon
Castel	Guernsey
England	United Kingdom
Forest	Guernsey
Grouville	Jersey
N Ireland	United Kingdom
Saint Andrew	Guernsey
Saint Brelade	Jersey
Saint Helier	Jersey
Saint John	Jersey
Saint Lawrence	Jersey
Saint Martin	Jersey
Saint Martin	Guernsey
Saint Mary	Jersey
Saint Ouen	Jersey
Saint Peter	Jersey
Saint Peter Port	Guernsey
Saint Pierre du Bois	Guernsey
Saint Sampson	Guernsey
Saint Saviour	Jersey
Saint Saviour	Guernsey
Scotland	United Kingdom
St Clement	Jersey
Torteval	Guernsey
Trinity	Jersey
Vale	Guernsey
Wales	United Kingdom
Carriacou and Petite Martinique	Grenada
Saint Andrew	Grenada
Saint David	Grenada
Saint George	Grenada
Saint John	Grenada
Saint Mark	Grenada
Saint Patrick	Grenada
Abkhazia	Georgia
Ajaria	Georgia
Guria	Georgia
Imereti	Georgia
K'alak'i T'bilisi	Georgia
Kakheti	Georgia
Kvemo Kartli	Georgia
Mtskheta-Mtianeti	Georgia
Racha-Lechkhumi and Kvemo Svaneti	Georgia
Samegrelo and Zemo Svaneti	Georgia
Samtskhe-Javakheti	Georgia
Shida Kartli	Georgia
Guyane	French Guiana
Ashanti Region	Ghana
Brong-Ahafo	Ghana
Central Region	Ghana
Eastern Region	Ghana
Greater Accra Region	Ghana
Northern Region	Ghana
Upper East Region	Ghana
Upper West Region	Ghana
Volta Region	Ghana
Western Region	Ghana
Kujalleq	Greenland
Qaasuitsup	Greenland
Qeqqata	Greenland
Sermersooq	Greenland
Central River Division	Gambia
City of Banjul	Gambia
Lower River Division	Gambia
North Bank Division	Gambia
Upper River	Gambia
Western Division	Gambia
Boke Region	Guinea
Conakry Region	Guinea
Faranah	Guinea
Kankan Region	Guinea
Kindia	Guinea
Labé Region	Guinea
Mamou Region	Guinea
Nzerekore Region	Guinea
Guadeloupe	Guadeloupe
Provincia de Annobón	Equatorial Guinea
Provincia de Bioko Norte	Equatorial Guinea
Provincia de Bioko Sur	Equatorial Guinea
Provincia de Centro Sur	Equatorial Guinea
Provincia de Kié-Ntem	Equatorial Guinea
Provincia de Litoral	Equatorial Guinea
Provincia de Wele-Nzas	Equatorial Guinea
Attica	Greece
Central Greece	Greece
Central Macedonia	Greece
Crete	Greece
East Macedonia and Thrace	Greece
Epirus	Greece
Ionian Islands	Greece
Mount Athos	Greece
North Aegean	Greece
Peloponnese	Greece
South Aegean	Greece
Thessaly	Greece
West Greece	Greece
West Macedonia	Greece
Departamento de Alta Verapaz	Guatemala
Departamento de Baja Verapaz	Guatemala
Departamento de Chimaltenango	Guatemala
Departamento de Chiquimula	Guatemala
Departamento de El Progreso	Guatemala
Departamento de Escuintla	Guatemala
Departamento de Guatemala	Guatemala
Departamento de Huehuetenango	Guatemala
Departamento de Izabal	Guatemala
Departamento de Jalapa	Guatemala
Departamento de Jutiapa	Guatemala
Departamento de Quetzaltenango	Guatemala
Departamento de Retalhuleu	Guatemala
Departamento de Sacatepéquez	Guatemala
Departamento de San Marcos	Guatemala
Departamento de Santa Rosa	Guatemala
Departamento de Sololá	Guatemala
Departamento de Suchitepéquez	Guatemala
Departamento de Totonicapán	Guatemala
Departamento de Zacapa	Guatemala
Departamento del Petén	Guatemala
Departamento del Quiché	Guatemala
Agana Heights	Guam
Agat	Guam
Asan	Guam
Barrigada	Guam
Chalan Pago-Ordot	Guam
Dededo	Guam
Hagatna	Guam
Inarajan	Guam
Mangilao	Guam
Merizo Municipality	Guam
Mongmong-Toto-Maite Municipality	Guam
Piti Municipality	Guam
Santa Rita Municipality	Guam
Sinajana Municipality	Guam
Talofofo Municipality	Guam
Tamuning	Guam
Umatac	Guam
Yigo	Guam
Yona	Guam
Bafatá	Guinea-Bissau
Biombo	Guinea-Bissau
Bissau Autonomous Region	Guinea-Bissau
Bolama and Bijagos	Guinea-Bissau
Cacheu Region	Guinea-Bissau
Gabú	Guinea-Bissau
Oio Region	Guinea-Bissau
Quinara	Guinea-Bissau
Tombali	Guinea-Bissau
Barima-Waini Region	Guyana
Cuyuni-Mazaruni Region	Guyana
Demerara-Mahaica Region	Guyana
East Berbice-Corentyne Region	Guyana
Essequibo Islands-West Demerara Region	Guyana
Mahaica-Berbice Region	Guyana
Pomeroon-Supenaam Region	Guyana
Potaro-Siparuni Region	Guyana
Upper Demerara-Berbice Region	Guyana
Upper Takutu-Upper Essequibo Region	Guyana
Central and Western District	Hong Kong
Eastern	Hong Kong
Islands District	Hong Kong
Kowloon City	Hong Kong
Kwai Tsing	Hong Kong
Kwon Tong	Hong Kong
North	Hong Kong
Sai Kung District	Hong Kong
Sha Tin	Hong Kong
Sham Shui Po	Hong Kong
Southern	Hong Kong
Tai Po District	Hong Kong
Tsuen Wan District	Hong Kong
Tuen Mun	Hong Kong
Wanchai	Hong Kong
Wong Tai Sin	Hong Kong
Yau Tsim Mong	Hong Kong
Yuen Long District	Hong Kong
Bay Islands	Honduras
Departamento de Atlántida	Honduras
Departamento de Choluteca	Honduras
Departamento de Colón	Honduras
Departamento de Comayagua	Honduras
Departamento de Copán	Honduras
Departamento de Cortés	Honduras
Departamento de El Paraíso	Honduras
Departamento de Francisco Morazán	Honduras
Departamento de Gracias a Dios	Honduras
Departamento de Intibucá	Honduras
Departamento de La Paz	Honduras
Departamento de Lempira	Honduras
Departamento de Ocotepeque	Honduras
Departamento de Olancho	Honduras
Departamento de Santa Bárbara	Honduras
Departamento de Valle	Honduras
Departamento de Yoro	Honduras
Bjelovarsko-Bilogorska Županija	Croatia
Brodsko-Posavska Županija	Croatia
Dubrova?ko-Neretvanska Županija	Croatia
Grad Zagreb	Croatia
Istarska Županija	Croatia
Karlova?ka Županija	Croatia
Koprivni?ko-Križeva?ka Županija	Croatia
Krapinsko-Zagorska Županija	Croatia
Li?ko-Senjska Županija	Croatia
Me?imurska Županija	Croatia
Osje?ko-Baranjska Županija	Croatia
Požeško-Slavonska Županija	Croatia
Primorsko-Goranska Županija	Croatia
Sisa?ko-Moslava?ka Županija	Croatia
Splitsko-Dalmatinska Županija	Croatia
Varaždinska Županija	Croatia
Viroviti?ko-Podravska Županija	Croatia
Vukovarsko-Srijemska Županija	Croatia
Zadarska Županija	Croatia
Zagreb County	Croatia
Šibensko-Kninska Županija	Croatia
Centre	Haiti
Département de Nippes	Haiti
Département de l'Artibonite	Haiti
Département de l'Ouest	Haiti
Département de la Grand’Anse	Haiti
Département du Nord-Est	Haiti
Nord	Haiti
Nord-Ouest	Haiti
Sud	Haiti
Sud-Est	Haiti
Baranya	Hungary
Bekes	Hungary
Borsod-Abaúj-Zemplén	Hungary
Budapest f?város	Hungary
Bács-Kiskun	Hungary
Csongrád megye	Hungary
Fejér	Hungary
Gy?r-Moson-Sopron	Hungary
Hajdú-Bihar	Hungary
Heves megye	Hungary
Jász-Nagykun-Szolnok	Hungary
Komárom-Esztergom	Hungary
Nógrád megye	Hungary
Pest megye	Hungary
Somogy megye	Hungary
Szabolcs-Szatmár-Bereg	Hungary
Tolna megye	Hungary
Vas	Hungary
Veszprém megye	Hungary
Zala	Hungary
Bali	Indonesia
Bangka-Belitung	Indonesia
Banten	Indonesia
Central Java	Indonesia
Central Sulawesi	Indonesia
Daerah Istimewa Yogyakarta	Indonesia
Daerah Khusus Ibukota Jakarta	Indonesia
East Java	Indonesia
East Kalimantan	Indonesia
East Nusa Tenggara	Indonesia
Nanggroe Aceh Darussalam Province	Indonesia
North Kalimantan	Indonesia
North Sulawesi	Indonesia
North Sumatra	Indonesia
Propinsi Bengkulu	Indonesia
Provinsi Gorontalo	Indonesia
Provinsi Jambi	Indonesia
Provinsi Kalimantan Tengah	Indonesia
Provinsi Lampung	Indonesia
Provinsi Maluku	Indonesia
Provinsi Maluku Utara	Indonesia
Provinsi Papua	Indonesia
Provinsi Riau	Indonesia
Provinsi Sulawesi Barat	Indonesia
Riau Islands	Indonesia
South Kalimantan	Indonesia
South Sulawesi	Indonesia
South Sumatra	Indonesia
Sulawesi Tenggara	Indonesia
West Java	Indonesia
West Kalimantan	Indonesia
West Nusa Tenggara	Indonesia
West Papua	Indonesia
West Sumatra	Indonesia
Connaught	Ireland
Leinster	Ireland
Munster	Ireland
Ulster	Ireland
Central District	Israel
Haifa District	Israel
Jerusalem District	Israel
Northern District	Israel
Southern District	Israel
Tel Aviv	Israel
Arunachal Pradesh	India
Bengal	India
Bihar	India
Chandigarh	India
Daman and Diu	India
Goa	India
Haryana	India
Jammu and Kashmir	India
Karnataka	India
Kerala	India
Laccadives	India
Maharashtra	India
Meghalaya	India
NCT	India
Nagaland	India
Rajasthan	India
State of Andhra Pradesh	India
State of Assam	India
State of Chhatt?sgarh	India
State of Gujar?t	India
State of Him?chal Pradesh	India
State of Jharkhand	India
State of Madhya Pradesh	India
State of Manipur	India
State of Mizoram	India
State of Odisha	India
State of Punjab	India
State of Sikkim	India
State of Tripura	India
Tamil Nadu	India
Union Territory of Andaman and Nicobar Islands	India
Union Territory of D?dra and Nagar Haveli	India
Union Territory of Puducherry	India
Uttar Pradesh	India
Uttarakhand	India
An Najaf	Iraq
Anbar	Iraq
Dhi Qar	Iraq
Dihok	Iraq
Diyala Province	Iraq
Mayorality of Baghdad	Iraq
Maysan	Iraq
Muhafazat Salah ad Din	Iraq
Muhafazat Wasit	Iraq
Mu??faz?at Arb?l	Iraq
Mu??faz?at B?bil	Iraq
Mu??faz?at Karbal?’	Iraq
Mu??faz?at Kirk?k	Iraq
Mu??faz?at N?nawá	Iraq
Mu??faz?at al Ba?rah	Iraq
Mu??faz?at al Muthanná	Iraq
Mu??faz?at al Q?dis?yah	Iraq
Mu??faz?at as Sulaym?n?yah	Iraq
Alborz	Iran
Bushehr	Iran
East Azarbaijan	Iran
F?rs	Iran
Hormozg?n	Iran
Markazi	Iran
M?zandar?n	Iran
Ost?n-e Ardab?l	Iran
Ost?n-e Chah?r Ma??l va Bakht??r?	Iran
Ost?n-e E?fah?n	Iran
Ost?n-e Golest?n	Iran
Ost?n-e G?l?n	Iran
Ost?n-e Hamad?n	Iran
Ost?n-e Kerm?n	Iran
Ost?n-e Kerm?nsh?h	Iran
Ost?n-e Khor?s?n-e Jon?b?	Iran
Ost?n-e Khor?s?n-e Shom?l?	Iran
Ost?n-e Kh?zest?n	Iran
Ost?n-e Kohg?l?yeh va Bowyer A?mad	Iran
Ost?n-e Kordest?n	Iran
Ost?n-e Lorest?n	Iran
Ost?n-e Qazv?n	Iran
Ost?n-e S?st?n va Bal?chest?n	Iran
Ost?n-e Tehr?n	Iran
Ost?n-e ?z?arb?yj?n-e Gharb?	Iran
Ost?n-e ?l?m	Iran
Qom	Iran
Razavi Khorasan	Iran
Semn?n	Iran
Yazd	Iran
Zanjan	Iran
Capital Region	Iceland
East	Iceland
Northeast	Iceland
Northwest	Iceland
South	Iceland
Southern Peninsula	Iceland
West	Iceland
Westfjords	Iceland
Abruzzo	Italy
Aosta Valley	Italy
Apulia	Italy
Basilicate	Italy
Calabria	Italy
Campania	Italy
Emilia-Romagna	Italy
Friuli Venezia Giulia	Italy
Latium	Italy
Liguria	Italy
Lombardy	Italy
Molise	Italy
Piedmont	Italy
Sardinia	Italy
Sicily	Italy
The Marches	Italy
Trentino-Alto Adige	Italy
Tuscany	Italy
Umbria	Italy
Veneto	Italy
Hanover Parish	Jamaica
Kingston	Jamaica
Parish of Clarendon	Jamaica
Parish of Manchester	Jamaica
Parish of Portland	Jamaica
Parish of Saint Andrew	Jamaica
Parish of Saint Ann	Jamaica
Parish of Saint Catherine	Jamaica
Parish of Saint James	Jamaica
Parish of Saint Mary	Jamaica
Parish of Saint Thomas	Jamaica
Parish of Trelawny	Jamaica
Parish of Westmoreland	Jamaica
St. Elizabeth	Jamaica
Ajlun	Jordan
Amman	Jordan
Aqaba	Jordan
Balqa	Jordan
Irbid	Jordan
Jerash	Jordan
Karak	Jordan
Madaba	Jordan
Mafraq	Jordan
Ma’an	Jordan
Tafielah	Jordan
Zarqa	Jordan
Aichi	Japan
Akita	Japan
Aomori	Japan
Chiba	Japan
Ehime	Japan
Fukui	Japan
Fukuoka	Japan
Fukushima	Japan
Gifu	Japan
Gunma	Japan
Hiroshima	Japan
Hokkaid?	Japan
Hy?go	Japan
Ibaraki	Japan
Ishikawa	Japan
Iwate	Japan
Kagawa	Japan
Kagoshima	Japan
Kanagawa	Japan
Kumamoto	Japan
Ky?to	Japan
K?chi-ken	Japan
Mie	Japan
Miyagi	Japan
Miyazaki	Japan
Nagano	Japan
Nagasaki	Japan
Nara	Japan
Niigata	Japan
Okayama	Japan
Okinawa	Japan
Saga-ken	Japan
Saitama	Japan
Shiga-ken	Japan
Shimane	Japan
Shizuoka	Japan
Tochigi	Japan
Tokushima	Japan
Tottori	Japan
Toyama	Japan
T?ky?	Japan
Wakayama	Japan
Yamagata	Japan
Yamaguchi	Japan
Yamanashi	Japan
?ita	Japan
?saka	Japan
Baringo	Kenya
Bomet	Kenya
Bungoma	Kenya
Busia	Kenya
Elegeyo-Marakwet	Kenya
Embu	Kenya
Garissa	Kenya
Homa Bay	Kenya
Isiolo	Kenya
Kajiado	Kenya
Kakamega	Kenya
Keiyo	Kenya
Kericho	Kenya
Kiambu	Kenya
Kilifi	Kenya
Kirinyaga	Kenya
Kisii	Kenya
Kitui	Kenya
Kwale	Kenya
Laikipia	Kenya
Lamu	Kenya
Machakos	Kenya
Makueni	Kenya
Mandera	Kenya
Marsabit	Kenya
Meru	Kenya
Migori	Kenya
Mombasa	Kenya
Murang'A	Kenya
Nairobi	Kenya
Nakuru	Kenya
Nandi	Kenya
Narok	Kenya
Nyamira	Kenya
Nyandarua	Kenya
Nyeri	Kenya
Samburu	Kenya
Siaya	Kenya
Taita Taveta	Kenya
Tana River	Kenya
Tharaka - Nithi	Kenya
Trans Nzoia	Kenya
Turkana	Kenya
Vihiga	Kenya
Wajir	Kenya
West Pokot	Kenya
Batken	Kyrgyzstan
Chuyskaya Oblast’	Kyrgyzstan
Gorod Bishkek	Kyrgyzstan
Issyk-Kul’skaya Oblast’	Kyrgyzstan
Jalal-Abad	Kyrgyzstan
Naryn	Kyrgyzstan
Osh Oblasty	Kyrgyzstan
Talas	Kyrgyzstan
Banteay Meanchey	Cambodia
Battambang	Cambodia
Kampong Cham	Cambodia
Kampong Chhnang	Cambodia
Kampong Speu	Cambodia
Kampong Thom	Cambodia
Kampot	Cambodia
Kandal	Cambodia
Kep	Cambodia
Koh Kong	Cambodia
Kratie	Cambodia
Mondolkiri	Cambodia
Pailin	Cambodia
Phnom Penh	Cambodia
Preah Sihanouk	Cambodia
Preah Vihear	Cambodia
Prey Veng	Cambodia
Pursat	Cambodia
Ratanakiri	Cambodia
Siem Reap	Cambodia
Stung Treng	Cambodia
Svay Rieng	Cambodia
Takeo	Cambodia
?târ Méanchey	Cambodia
Gilbert Islands	Kiribati
Line Islands	Kiribati
Phoenix Islands	Kiribati
Grande Comore	Comoros
Mwali	Comoros
Ndzuwani	Comoros
Christ Church Nichola Town	Saint Kitts and Nevis
Saint Anne Sandy Point	Saint Kitts and Nevis
Saint George Basseterre	Saint Kitts and Nevis
Saint George Gingerland	Saint Kitts and Nevis
Saint James Windward	Saint Kitts and Nevis
Saint John Capesterre	Saint Kitts and Nevis
Saint John Figtree	Saint Kitts and Nevis
Saint Mary Cayon	Saint Kitts and Nevis
Saint Paul Capesterre	Saint Kitts and Nevis
Saint Paul Charlestown	Saint Kitts and Nevis
Saint Peter Basseterre	Saint Kitts and Nevis
Saint Thomas Lowland	Saint Kitts and Nevis
Saint Thomas Middle Island	Saint Kitts and Nevis
Trinity Palmetto Point	Saint Kitts and Nevis
Chagang-do	North Korea
Hambuk	North Korea
Hamnam	North Korea
Hwanghae-bukto	North Korea
Hwanghae-namdo	North Korea
Kangw?n-do	North Korea
Pyongyang	North Korea
P’y?ngan-bukto	North Korea
P’y?ngan-namdo	North Korea
Rason	North Korea
Yanggang-do	North Korea
Busan	South Korea
Chungcheongbuk-do	South Korea
Chungcheongnam-do	South Korea
Daegu	South Korea
Daejeon	South Korea
Gangwon-do	South Korea
Gwangju	South Korea
Gyeonggi-do	South Korea
Gyeongsangbuk-do	South Korea
Gyeongsangnam-do	South Korea
Incheon	South Korea
Jeju-do	South Korea
Jeollabuk-do	South Korea
Jeollanam-do	South Korea
Sejong	South Korea
Seoul	South Korea
Ulsan	South Korea
Al Ahmadi Governorate	Kuwait
Al Asimah	Kuwait
Al Farwaniyah	Kuwait
Mu??faz?at Mub?rak al Kab?r	Kuwait
Mu??faz?at al Jahr?’	Kuwait
Mu??faz?at ?awall?	Kuwait
Aktyubinskaya Oblast’	Kazakhstan
Almaty Oblysy	Kazakhstan
Almaty Qalasy	Kazakhstan
Aqmola Oblysy	Kazakhstan
Astana Qalasy	Kazakhstan
Atyra? Oblysy	Kazakhstan
Batys Qazaqstan Oblysy	Kazakhstan
Bayqongyr Qalasy	Kazakhstan
East Kazakhstan	Kazakhstan
Mangistauskaya Oblast’	Kazakhstan
Pavlodar Oblysy	Kazakhstan
Qaraghandy Oblysy	Kazakhstan
Qostanay Oblysy	Kazakhstan
Qyzylorda Oblysy	Kazakhstan
Severo-Kazakhstanskaya Oblast’	Kazakhstan
Yuzhno-Kazakhstanskaya Oblast’	Kazakhstan
Zhambyl Oblysy	Kazakhstan
Attapu	Laos
Bolikhamxai	Laos
Champasak	Laos
Houaphan	Laos
Khammouan	Laos
Khouèng Bokèo	Laos
Khouèng Oudômxai	Laos
Khouèng Phôngsali	Laos
Khouèng Savannakhét	Laos
Khouèng Xékong	Laos
Louangnamtha	Laos
Luang Prabang Province	Laos
Salavan	Laos
Vientiane	Laos
Vientiane	Laos
Xaignabouli	Laos
Xiangkhouang	Laos
Beyrouth	Lebanon
Mohafazat Aakkâr	Lebanon
Mohafazat Baalbek-Hermel	Lebanon
Mohafazat Béqaa	Lebanon
Mohafazat Liban-Nord	Lebanon
Mohafazat Liban-Sud	Lebanon
Mohafazat Mont-Liban	Lebanon
Mohafazat Nabatîyé	Lebanon
Quarter of Anse-la-Raye	Saint Lucia
Quarter of Castries	Saint Lucia
Quarter of Choiseul	Saint Lucia
Quarter of Dauphin	Saint Lucia
Quarter of Dennery	Saint Lucia
Quarter of Gros-Islet	Saint Lucia
Quarter of Laborie	Saint Lucia
Quarter of Micoud	Saint Lucia
Quarter of Praslin	Saint Lucia
Quarter of Soufrière	Saint Lucia
Quarter of Vieux-Fort	Saint Lucia
Balzers	Liechtenstein
Eschen	Liechtenstein
Gemeinde Gamprin	Liechtenstein
Mauren	Liechtenstein
Planken	Liechtenstein
Ruggell	Liechtenstein
Schaan	Liechtenstein
Schellenberg	Liechtenstein
Triesen	Liechtenstein
Triesenberg	Liechtenstein
Vaduz	Liechtenstein
Central Province	Sri Lanka
Eastern Province	Sri Lanka
North Central Province	Sri Lanka
North Western Province	Sri Lanka
Northern Province	Sri Lanka
Province of Sabaragamuwa	Sri Lanka
Province of Uva	Sri Lanka
Southern Province	Sri Lanka
Western Province	Sri Lanka
Bomi County	Liberia
Bong County	Liberia
Gbarpolu County	Liberia
Grand Bassa County	Liberia
Grand Cape Mount County	Liberia
Grand Gedeh County	Liberia
Grand Kru County	Liberia
Lofa County	Liberia
Margibi County	Liberia
Maryland County	Liberia
Montserrado County	Liberia
Nimba County	Liberia
River Cess County	Liberia
River Gee County	Liberia
Sinoe County	Liberia
Berea	Lesotho
Butha-Buthe	Lesotho
Leribe	Lesotho
Mafeteng District	Lesotho
Maseru	Lesotho
Mohale’s Hoek District	Lesotho
Mokhotlong	Lesotho
Qacha’s Nek	Lesotho
Quthing	Lesotho
Thaba-Tseka	Lesotho
Alytaus Apskritis	Lithuania
Kauno Apskritis	Lithuania
Klaip?dos Apskritis	Lithuania
Marijampol?s Apskritis	Lithuania
Panev?žys County	Lithuania
Taurag?s Apskritis	Lithuania
Telši? Apskritis	Lithuania
Utenos Apskritis	Lithuania
Vilniaus Apskritis	Lithuania
Šiauli? Apskritis	Lithuania
District de Diekirch	Luxembourg
District de Grevenmacher	Luxembourg
District de Luxembourg	Luxembourg
Aglona	Latvia
Aizkraukles Rajons	Latvia
Aizpute	Latvia
Akn?stes Novads	Latvia
Alojas Novads	Latvia
Alsungas Novads	Latvia
Al?ksnes Rajons	Latvia
Amatas Novads	Latvia
Apes Novads	Latvia
Auces Novads	Latvia
Bab?tes Novads	Latvia
Baldones Novads	Latvia
Baltinavas Novads	Latvia
Balvu Rajons	Latvia
Bauskas Rajons	Latvia
Bever?nas Novads	Latvia
Broc?nu Novads	Latvia
Burtnieku Novads	Latvia
Carnikavas Novads	Latvia
Cesvaines Novads	Latvia
Ciblas Novads	Latvia
C?su Rajons	Latvia
Dagdas Novads	Latvia
Daugavpils	Latvia
Daugavpils	Latvia
Dobeles Rajons	Latvia
Dundagas Novads	Latvia
Durbes Novads	Latvia
Engures Novads	Latvia
Garkalne	Latvia
Grobi?a	Latvia
Gulbenes Rajons	Latvia
Ikš?ile	Latvia
Il?kstes Novads	Latvia
In?ukalns	Latvia
Jaunjelgava	Latvia
Jaunpiebalga	Latvia
Jaunpils	Latvia
Jelgava	Latvia
Jelgavas Rajons	Latvia
J?kabpils	Latvia
J?kabpils Municipality	Latvia
J?rmala	Latvia
Kandava	Latvia
Karsava	Latvia
Koc?nu Novads	Latvia
Koknese	Latvia
Krimulda	Latvia
Krustpils	Latvia
Kr?slavas Rajons	Latvia
Kuld?gas Rajons	Latvia
Lecava	Latvia
Lielv?rde	Latvia
Liep?ja	Latvia
Limbažu Rajons	Latvia
Lub?na	Latvia
Ludzas Rajons	Latvia
L?gatne	Latvia
L?v?ni	Latvia
Madona Municipality	Latvia
Mazsalaca	Latvia
M?lpils	Latvia
M?rupe	Latvia
M?rsraga Novads	Latvia
Naukš?ni	Latvia
Nereta	Latvia
N?ca	Latvia
Ogre	Latvia
Olaine	Latvia
Ozolnieku Novads	Latvia
Prei?i Municipality	Latvia
Priekule	Latvia
Prieku?i Municipality	Latvia
P?rgaujas Novads	Latvia
P?vilostas Novads	Latvia
P?avi?u Novads	Latvia
Raunas Novads	Latvia
Riebi?u Novads	Latvia
Rojas Novads	Latvia
Ropažu Novads	Latvia
Rucavas Novads	Latvia
Rug?ju Novads	Latvia
Rund?les Novads	Latvia
R?zekne	Latvia
R?zeknes Rajons	Latvia
R?ga	Latvia
R?jienas Novads	Latvia
Salacgr?vas Novads	Latvia
Salas Novads	Latvia
Salaspils Novads	Latvia
Saldus Municipality	Latvia
Saulkrastu Novads	Latvia
Siguldas Novads	Latvia
Skrundas Novads	Latvia
Skr?veru Novads	Latvia
Smiltenes Novads	Latvia
Stopi?u Novads	Latvia
Stren?u Novads	Latvia
S?jas Novads	Latvia
Talsi Municipality	Latvia
Tukuma Rajons	Latvia
T?rvetes Novads	Latvia
Vai?odes Novads	Latvia
Valka Municipality	Latvia
Valmiera District	Latvia
Varak??nu Novads	Latvia
Vecpiebalgas Novads	Latvia
Vecumnieku Novads	Latvia
Ventspils	Latvia
Ventspils Municipality	Latvia
Vies?tes Novads	Latvia
Vi?akas Novads	Latvia
Vi??nu Novads	Latvia
V?rkavas Novads	Latvia
Zilupes Novads	Latvia
?daži	Latvia
?rg?i	Latvia
?egums	Latvia
?ekava	Latvia
Al Jufrah	Libya
Al Kufrah	Libya
Al Marj	Libya
Al Marqab	Libya
Darnah	Libya
Murzuq	Libya
Sha‘b?yat Bangh?z?	Libya
Sha‘b?yat Gh?t	Libya
Sha‘b?yat Mi?r?tah	Libya
Sha‘b?yat N?l?t	Libya
Sha‘b?yat Sabh?	Libya
Sha‘b?yat W?d? al ?ay?t	Libya
Sha‘b?yat W?d? ash Sh??i’	Libya
Sha‘b?yat al Bu?n?n	Libya
Sha‘b?yat al Jabal al Akh?ar	Libya
Sha‘b?yat al Jabal al Gharb?	Libya
Sha‘b?yat al Jaf?rah	Libya
Sha‘b?yat al W???t	Libya
Sha‘b?yat an Nuq?? al Khams	Libya
Sha‘b?yat az Z?wiyah	Libya
Surt	Libya
Tripoli District	Libya
Chaouia-Ouardigha	Morocco
Doukkala-Abda	Morocco
Gharb-Chrarda-Beni Hssen	Morocco
Guelmim-Es Semara	Morocco
Laâyoune-Boujdour-Sakia El Hamra	Morocco
Marrakech-Tensift-Al Haouz	Morocco
Oriental	Morocco
Oued ed Dahab-Lagouira	Morocco
Région de Fès-Boulemane	Morocco
Région de Meknès-Tafilalet	Morocco
Région de Rabat-Salé-Zemmour-Zaër	Morocco
Région de Souss-Massa-Drâa	Morocco
Région de Tanger-Tétouan	Morocco
Région du Grand Casablanca	Morocco
Tadla-Azilal	Morocco
Taza-Al Hoceima-Taounate	Morocco
Commune de Monaco	Monaco
Cahul	Moldova
Drochia	Moldova
G?g?uzia	Moldova
Municipiul Bender	Moldova
Municipiul B?l?i	Moldova
Municipiul Chi?in?u	Moldova
Raionul Anenii Noi	Moldova
Raionul Basarabeasca	Moldova
Raionul Briceni	Moldova
Raionul Cantemir	Moldova
Raionul Cimi?lia	Moldova
Raionul Criuleni	Moldova
Raionul C?l?ra?i	Moldova
Raionul C?u?eni	Moldova
Raionul Dondu?eni	Moldova
Raionul Dub?sari	Moldova
Raionul Edine?	Moldova
Raionul Flore?ti	Moldova
Raionul F?le?ti	Moldova
Raionul Glodeni	Moldova
Raionul Hînce?ti	Moldova
Raionul Ialoveni	Moldova
Raionul Leova	Moldova
Raionul Nisporeni	Moldova
Raionul Ocni?a	Moldova
Raionul Orhei	Moldova
Raionul Rezina	Moldova
Raionul Rî?cani	Moldova
Raionul Soroca	Moldova
Raionul Sîngerei	Moldova
Raionul Taraclia	Moldova
Raionul Telene?ti	Moldova
Raionul ?old?ne?ti	Moldova
Raionul ?tefan Vod?	Moldova
Str??eni	Moldova
Ungheni	Moldova
Unitatea Teritorial? din Stînga Nistrului	Moldova
Andrijevica	Montenegro
Bar	Montenegro
